reset,resolution,x,y,z
6fb,7,47614,6917,36651
6fb,7,42750,3333,48683
6fb,7,38654,30726,6699
6fb,7,30974,43270,14635
6fb,7,26878,38917,35115
6fc,7,64767,3846,6443
6fc,7,36095,54021,34091
6fc,7,31999,28934,18731
6fc,7,13567,22022,60203
7fc,7,21247,46855,5419
7fc,7,64256,23814,19755
7fb,7,38911,32261,31531
7fc,7,56319,21510,59947
7fc,7,41727,19206,45355
7fc,7,60671,518,7211
7fd,7,49919,1541,65067
7fd,7,19967,4870,26923
7fc,7,6398,60166,42283
7fc,7,65534,59654,27179
7fc,7,63999,13317,56107
7fc,7,39679,39174,5675
7fc,7,49151,16646,6187
7fc,7,37631,31238,26923
7fc,7,56575,5382,36907
7fc,7,52223,43782,32811
7fc,7,34303,18694,26155
7fd,7,51711,56582,10283
7fc,7,17919,54533,58923
7fd,7,50687,47621,61227
8fd,7,5631,36614,23595
8fd,7,33791,24326,47403
8fd,7,47615,17414,35115
8fc,7,6398,34566,23851
8fc,7,51455,50950,1579
8fd,7,47104,22790,3371
8fe,7,49664,63238,22059
8fe,7,23553,13829,59435
8fe,7,21249,24582,8491
8fe,7,33281,11525,38699
8fe,7,26880,53253,811
8fe,7,38144,29957,25131
8fe,7,52479,53510,14891
8fe,7,41216,3078,42539
8fe,7,14335,49670,36139
8fd,7,2303,28166,33323
8fc,7,14079,34566,5675
8fc,7,47359,20742,56875
8fc,7,20735,9734,3115
8fb,7,2815,39429,59435
8fc,7,63487,13830,16171
9fc,7,45056,7942,15147
9fd,7,51200,38405,62763
9fd,7,7424,39686,5163
9fe,7,33536,12038,22315
9fd,7,32512,59910,17963
9fd,7,55040,518,22571
9fd,7,11263,48134,44843
9fc,7,19455,44806,50987
9fc,7,64512,38662,34859
9fd,7,54017,38919,11819
9fd,7,2049,18951,11051
9fe,7,52224,42758,38443
9fe,7,15103,59653,64043
9fd,7,13567,8710,3115
9fd,7,33534,8710,27947
9fc,7,510,59653,62507
9fc,7,62975,36869,33835
9fc,7,33280,30213,57899
9fc,7,21760,62214,13099
9fd,7,28417,6918,43
afd,7,512,20998,26411
afd,7,17920,4102,24363
afe,7,40192,7942,39979
afe,7,767,65030,63531
afd,7,20992,3590,31019
afd,7,53247,37382,53035
afc,7,30718,59655,15147
afc,7,60158,46342,33579
afc,7,58878,52997,58155
afd,7,43007,38149,39211
afc,7,1536,16645,48683
afc,7,64000,44037,64299
afd,7,40192,31238,26667
afd,7,28416,41734,37419
afe,7,62465,6662,33067
afe,7,2561,38150,33323
afe,7,12033,11782,53035
aff,7,59392,28167,2603
afe,7,6400,34054,49451
afe,7,50432,16134,60971
afe,7,47104,774,20267
bfe,7,51711,48133,59691
bff,7,62975,37893,59691
bfe,7,1791,23558,22315
bfe,7,55551,50951,4907
bfd,7,767,62727,21291
bfd,7,19713,17414,51243
bfe,7,42242,26630,45611
bff,7,39683,7174,32299
bff,7,35330,25093,28715
bff,7,34817,7685,9515
bfe,7,34048,3077,24107
bfd,7,58111,24069,62763
bfd,7,58365,49159,10539
bfb,7,32509,40712,16939
bfa,7,57854,21768,3115
bfc,7,54016,58375,26411
bfe,7,58112,57606,28459
b00,7,17153,27909,24875
b00,7,2560,45317,4139
b00,7,40703,13829,26411
c00,7,24574,10501,32811
cff,7,39935,2821,35371
cfe,7,49406,10246,299
cfd,7,51454,774,47147
cfc,7,40702,30469,39467
cfc,7,44543,48389,53291
cfc,7,58624,52742,9003
cfc,7,18177,56326,52267
cfd,7,23298,64775,27179
cfd,7,11779,30983,9003
cff,7,62209,54279,28203
c00,7,63489,17925,58667
cff,7,57602,36099,21547
cfd,7,29185,33283,58667
cfc,7,29185,16388,55083
cfc,7,41730,12548,39723
cfd,7,20995,24323,26411
cfe,7,39939,24579,10027
cff,7,45315,2307,64555
c00,7,17667,4357,29739
c00,7,9987,25350,38699
dff,7,9731,57095,29739
dfe,7,45827,15623,64043
dfc,7,10753,58631,7467
dfb,7,59649,1029,64043
dfc,7,62977,55044,52011
dfe,7,60931,20996,3883
dff,7,11523,27908,17707
d00,7,30211,38916,42283
d00,7,41987,62980,55083
dfe,7,22020,38404,57899
dfd,7,28420,8965,34603
dfc,7,15874,56838,7723
dfb,7,13569,45062,24619
dfb,7,55553,39174,22059
dfc,7,59650,24837,49707
dfd,7,20996,3588,46891
dff,7,64004,42243,38699
d00,7,38915,9475,15147
d00,7,8448,49155,55083
dff,7,32511,61699,46635
dfd,7,58368,51459,32043
efc,7,7937,5636,37931
efd,7,14081,58116,58411
efe,7,5378,37125,3883
eff,7,26114,34309,44331
eff,7,39938,47878,22571
eff,7,55043,44037,53803
efe,7,9732,4869,42539
efe,7,65028,30213,64043
efd,7,52740,11269,60715
efc,7,58114,61958,13611
efc,7,50433,26631,9515
efe,7,44803,47621,45099
eff,7,20996,37124,31787
eff,7,6403,17924,31019
eff,7,4098,18436,56875
e00,7,20737,53765,57131
e00,7,11010,17413,44075
efe,7,38147,17669,26667
efc,7,1795,34821,38955
efc,7,32516,2564,56363
ffd,7,52995,43268,60203
ffe,7,56834,46597,5931
fff,7,55297,17157,42283
fff,7,29696,58373,19755
ffe,7,16640,65028,15915
ffe,7,64512,45060,12843
ffe,7,55041,31492,3627
ffd,7,6915,24067,65323
ffd,7,43779,62980,35371
ffe,7,60932,32772,63275
ffe,7,16901,16644,31275
ffe,7,30213,33028,32811
ffe,7,30213,59908,49195
ffe,7,42757,35077,12075
fff,7,54532,52229,37931
f00,7,26629,17156,32555
f00,7,12292,34307,62251
ffd,7,23810,23556,27691
ffb,7,26624,46340,55339
ffd,7,47619,2051,53547
ffe,7,43268,28931,46891
0fe,8,24580,47364,2347
0fe,8,36612,53251,24363
0fe,8,46852,51970,63275
0fe,8,50692,7939,22827
0ff,8,62979,24068,16683
0fe,8,30722,56580,59947
0fe,8,45314,55556,49195
0ff,8,2563,61443,56363
000,8,1796,32770,39723
0ff,8,11268,3331,1067
0ff,8,60931,49156,17707
0ff,8,8196,39172,49195
0ff,8,29445,45828,18475
0fe,8,51972,17924,37931
0fe,8,35843,57349,6187
0fe,8,19460,7684,41259
0fe,8,19972,53763,22827
000,8,56325,50690,43819
001,8,21510,14084,13099
000,8,22277,11782,33323
1fd,8,10500,56070,54059
1fd,8,64004,60678,27435
1ff,8,57606,39172,63531
100,8,12550,42755,55851
101,8,26885,27394,36651
100,8,7172,19715,12843
1ff,8,52995,5380,32043
1fe,8,55043,38917,11051
1fe,8,41733,30212,33835
1fe,8,46598,23810,50731
1fe,8,8454,46594,5931
1ff,8,23814,40450,19755
100,8,37637,37123,46635
100,8,32515,21253,26667
1ff,8,29955,11014,34347
1fe,8,23044,1286,29995
1fe,8,42501,13573,62507
1fe,8,37638,34564,36139
1fd,8,7174,65284,1323
1ff,8,42247,59651,15659
102,8,50696,47619,33835
202,8,7,18692,49451
200,8,19973,52484,43051
2fe,8,16643,22277,46123
2fd,8,5378,4871,32811
2fe,8,57346,40967,13355
2fd,8,36868,29957,8235
2fd,8,54276,63236,15147
2fe,8,61188,40963,30251
2fe,8,37379,57346,55083
2ff,8,62211,13059,44075
2ff,8,48387,30724,811
2fe,8,40707,36612,28203
2fe,8,63747,58372,39211
2fd,8,19972,22276,46123
2fd,8,62212,3844,12843
2fe,8,46595,61188,13355
2ff,8,15364,9219,28971
2ff,8,7939,45569,54827
2ff,8,62978,39682,11051
2fe,8,34305,45315,57643
3fe,8,20993,62468,5931
3fe,8,32771,5379,8491
3ff,8,56324,17154,61227
3fe,8,15876,40194,53035
3fe,8,62211,53507,37675
3fe,8,61186,58116,28203
3fe,8,50178,43524,60715
3fd,8,20739,14597,5419
3fd,8,5124,43267,57387
3ff,8,17669,18179,7211
3ff,8,1284,45827,25131
3ff,8,42756,36354,58411
3ff,8,30980,27394,64811
3fe,8,36611,57347,58923
3fe,8,56834,15877,13099
3fd,8,8962,31749,13355
3fc,8,30466,58372,60459
3fe,8,54274,42244,1579
3ff,8,33283,3074,14123
300,8,63233,41731,35115
300,8,13314,21763,53547
4ff,8,5122,20484,54315
4fd,8,19971,5124,49707
4fc,8,27138,12292,56363
4fd,8,65027,1796,26411
4fe,8,43523,2820,56107
4ff,8,17666,16389,48427
4ff,8,3586,18437,28715
4fd,8,5635,7940,42283
4fd,8,25091,52483,61227
4fe,8,44804,34563,1835
4ff,8,60931,13572,3115
4ff,8,41218,12292,36139
4ff,8,23810,45316,44075
4ff,8,53250,48132,50475
4fe,8,36865,7686,21547
4fd,8,10753,33798,20779
4fe,8,35587,64772,3371
4ff,8,54533,30723,19755
4ff,8,43268,47876,61483
4fe,8,38915,41222,7211
4fe,8,41475,27398,21547
5fe,8,30211,12550,63787
5fe,8,51458,34055,50731
5fe,8,29186,50438,10539
5ff,8,28676,44803,31019
500,8,13572,41476,811
500,8,58116,1797,56363
5ff,8,58371,53254,49195
5ff,8,57348,18951,26923
5ff,8,48645,38407,42027
5fd,8,39942,2311,39211
5fd,8,58883,38918,59435
5fd,8,36611,24325,10795
5ff,8,61443,24069,4907
5ff,8,2051,53509,1835
500,8,34820,33541,17195
501,8,12292,51205,37675
501,8,3588,13831,2347
5ff,8,54019,63495,37675
5fe,8,59140,11527,555
5fe,8,49668,38406,299
6fe,8,23300,29189,31787
6fe,8,16133,5637,21803
6ff,8,32261,5,28459
601,8,52228,28166,17707
600,8,4,10758,4907
600,8,42498,63238,61227
6fe,8,1538,64518,45355
6fc,8,7171,16134,33323
6fc,8,32515,14854,9515
6fd,8,24835,2822,29995
6fe,8,33795,3845,64555
6ff,8,17667,27653,43307
600,8,33538,51974,18987
600,8,6658,58630,30251
6ff,8,16131,21253,24619
6ff,8,37891,43524,62251
6fe,8,12035,15877,14123
6fe,8,1795,1796,65067
6ff,8,26883,52996,6443
600,8,58116,53506,61739
600,8,60932,29698,52011
700,8,29444,9476,43
701,8,38147,53252,65323
7ff,8,6914,61189,4139
7ff,8,43010,15109,19499
7ff,8,27906,41733,24107
7fe,8,13315,40709,24107
7fe,8,37380,31237,25899
7fe,8,26885,30469,16683
700,8,56837,40453,47659
700,8,22788,35077,53803
701,8,59650,34822,13611
700,8,2050,28933,54315
105,3,prev,prev,2307
905,12,39211,34560,15362
105,1,27691,34560,771
105,0,24875,34815,64515
105,14,7723,34815,32002
705,4,27947,34815,22531
c05,3,38955,34815,25603
105,5,22059,34815,44291
804,7,11563,35071,46595
505,0,55851,35071,50435
505,13,1067,35071,52994
f05,3,10795,35071,22018
f06,5,56619,35070,64514
b05,5,21547,35070,37891
c05,15,63787,35070,6147
306,11,47915,35070,10243
106,2,9515,35070,33028
005,6,15659,35070,23044
a04,4,35883,35070,37892
004,6,55083,35071,18947
204,2,13611,34816,2562
d04,3,6443,35071,5889
c06,9,64555,35069,5889
306,2,15915,35068,57347
705,3,41259,35069,8964
004,12,49707,35070,1540
104,9,55083,35070,28164
604,0,22059,35070,61188
f03,12,13355,34816,8450
404,4,53547,35327,19457
d06,0,54571,35325,50433
507,3,2859,35324,61185
d07,12,10539,35325,65024
507,4,30507,35325,56577
405,3,18987,35325,39171
104,6,63275,35325,8453
c04,0,12587,35325,4358
705,11,52267,35326,16645
006,10,62507,35327,21764
107,4,53035,35072,515
207,1,1067,35073,6401
e06,12,3883,35327,42241
105,7,20779,35325,8195
e05,11,16171,35325,29699
e05,8,36139,35326,39939
506,12,56107,35327,19203
606,11,17707,35327,62979
606,7,42027,35327,34820
106,15,16683,35327,33281
506,11,52011,35581,24574
b05,13,24107,35580,61953
d04,1,30251,35581,23555
705,10,4651,35582,41220
606,2,11051,35328,14597
206,4,17451,35329,36613
506,15,29739,35329,59652
606,0,20523,35329,11779
d05,9,38955,35582,37123
106,0,41515,35581,3074
905,11,555,35579,16641
a04,12,52779,35579,43523
405,13,24619,35582,15362
106,12,811,35583,8192
106,6,16939,35582,57089
507,9,64299,35583,26626
207,1,8747,35583,48899
f08,3,64555,35583,59908
d08,13,26411,35582,52483
706,0,35115,35580,64260
005,10,25643,35581,22788
804,14,2859,35837,59907
a04,9,54315,35838,57091
803,13,33323,35584,16387
802,1,28203,35585,24579
203,11,15915,35584,46337
c05,0,16171,35839,18944
d06,0,47915,35838,57344
c06,13,43819,35839,49920
107,0,37931,35584,29442
e06,11,8747,35839,18947
204,5,50731,35838,15109
603,14,33579,35838,55813
503,3,21803,35584,49412
205,6,50475,35584,20226
606,4,23339,35584,11009
a07,10,29227,35584,48895
008,9,20267,35839,22527
708,9,30763,35838,14336
407,14,58411,35839,26881
406,5,3115,35839,3586
206,9,46379,35839,6401
a05,9,17451,36094,50945
306,7,57899,36094,4866
204,13,50731,36093,14595
303,10,41515,36093,260
304,2,20779,36093,47876
c05,14,14123,36095,1795
906,13,52011,35840,23298
107,15,31275,35840,62463
b07,2,41259,35841,16893
407,6,61483,36094,13309
805,0,42027,36092,18434
804,7,43,36093,16132
504,3,11563,36093,28676
704,11,40747,36093,39171
305,3,52267,36094,45571
d05,4,9259,36095,62722
305,8,13867,36095,50433
f06,3,29227,36094,47617
606,5,299,36093,20482
d06,1,42027,36092,50691
506,15,52779,36347,53505
c05,5,26411,36347,63746
004,14,38699,36349,53507
b04,6,29995,36096,22275
e05,0,12331,36097,3330
f06,4,2347,36097,18432
107,1,10539,36096,41984
b07,15,555,36350,36863
c06,1,1835,36348,15361
405,9,24875,36349,17922
506,4,46123,36350,15619
e06,4,33067,36350,54788
405,11,61227,36350,45829
f04,15,43563,36350,32772
206,7,41515,36350,63746
706,10,11307,36350,34049
406,3,44331,36350,32770
f06,0,46123,36350,36866
c07,3,35627,36350,15873
507,1,6699,36349,8449
305,11,36907,36348,40194
e04,14,49963,36605,25859
f04,13,24363,36605,56067
105,14,27691,36606,64257
a06,0,59691,36606,51457
507,12,53547,36606,49664
407,13,23595,36607,41472
d06,13,35883,36606,12034
c06,13,61995,36603,43522
704,15,33835,36604,19970
603,9,62251,36605,55299
003,7,40235,36607,54274
604,15,10283,36607,55807
206,8,32043,36607,20224
507,13,32555,36352,23298
606,4,24363,36352,55044
806,2,58667,36352,1028
906,12,25131,36607,29188
407,2,24363,36607,26372
a08,4,12331,36607,36611
208,2,25131,36607,9731
906,5,5163,36863,41220
005,8,2603,36863,49667
406,5,58923,36861,42499
a05,4,21291,36861,12803
a04,5,62251,36862,40196
805,2,49707,36608,38146
207,7,56619,36609,16385
708,2,12843,36608,52225
108,10,29483,36863,42497
407,10,22315,36862,36354
507,3,57387,36860,63747
e07,13,50475,36859,48130
006,5,61995,36859,44547
805,9,39723,36863,31491
506,14,8491,36609,6401
407,2,60971,36608,18946
908,6,61483,36863,52482
e08,15,14635,36863,23554
007,15,50731,36861,35587
705,14,43563,36861,773
b06,1,43051,36862,36102
907,10,3627,37119,42243
c07,0,40747,37119,35841
c08,8,64043,37117,59647
c08,9,55339,37117,17919
606,11,26667,37117,42496
605,4,60203,37119,27139
105,11,24619,37119,39171
106,11,3115,37118,57347
f06,9,555,37117,60930
a07,8,57643,37117,13826
e06,6,10795,37118,15361
e06,3,53035,37118,55040
306,13,19243,37118,34816
706,15,34603,37118,9729
406,0,44843,37117,43010
c05,5,12843,37117,32259
b05,4,50987,37117,50948
705,0,4907,37118,25093
506,13,16427,37119,61188
606,0,17195,36864,40452
407,9,55595,37120,42242
e07,11,14123,37374,60159
707,1,50219,37371,36096
f07,2,29739,37372,46082
006,10,1579,37374,37378
005,11,37675,37120,19715
904,10,48427,37121,40196
b04,14,42539,37121,23812
305,3,43051,37120,24836
006,4,45355,37120,8195
907,3,63787,37120,31490
c07,0,45867,37374,39682
c07,2,54315,37373,15619
e06,6,28459,37374,771
e06,8,49451,37374,9986
606,4,20267,37373,59906
c06,1,7467,37374,14083
207,8,41003,37375,3587
407,0,8235,37375,60164
f07,4,47147,37374,2562
803,3,62251,37371,5892
803,13,32811,37628,46341
105,7,58667,37630,17669
c06,0,18987,37631,260
206,14,22571,37631,22018
206,3,62507,37631,64770
206,0,47915,37376,1537
d06,6,35371,37628,63233
905,3,555,37629,32259
906,11,59691,37630,11779
206,10,12587,37630,54019
a06,2,30507,37630,41219
c06,8,9771,37629,20226
106,2,40491,37628,21762
a04,5,45099,37629,32514
f03,14,25643,37630,65025
804,10,40235,37630,48129
104,6,2859,37631,2561
205,4,47659,37631,40193
205,8,29995,37631,46336
205,1,56363,37630,56576
e05,3,48683,37628,60930
504,6,5931,37884,29444
b04,7,4651,37884,63492
f05,15,30507,37885,27907
d06,13,26923,37886,24323
d06,7,14635,37887,14084
906,9,14123,37887,36100
406,3,2347,37887,59906
006,11,53291,37886,12543
f05,0,50987,37885,43777
a05,9,48427,37886,12545
505,13,38955,37886,44802
c06,15,62763,37887,16387
006,2,13099,37886,53253
406,8,13099,37886,37892
006,13,24875,37885,32003
005,13,44587,37886,25091
207,10,60715,37632,18177
408,5,11819,37632,26879
608,14,555,37885,31999
504,2,37163,37884,11525
204,0,57131,38142,58373
505,9,10795,37888,12549
f08,10,29227,37888,35077
a0b,10,49195,37888,41476
708,2,64043,38142,49411
706,6,63275,38141,49156
005,8,33067,38142,49154
006,13,48427,38143,4095
207,10,57643,38142,9727
408,5,55851,38141,48895
408,5,38187,38141,41727
c09,7,45611,38141,8958
d06,2,14891,38139,33791
e05,15,8235,38140,7679
905,9,17963,38141,2048
d05,12,22571,38141,47360
505,1,43051,38141,39937
f05,9,55595,38142,30209
406,13,51499,38142,29185
b06,1,19755,38143,8193
e07,11,36395,38143,20737
306,0,12843,38399,58371
b05,3,1835,38144,1283
807,4,39979,38398,64514
d08,11,555,38398,47874
807,14,1579,38399,54275
507,13,29739,38144,4
a06,12,12331,38144,17924
505,3,26411,38144,46852
405,2,47915,38144,65284
005,1,42539,38145,22788
105,12,11051,38145,1027
705,10,11307,38144,49155
104,13,3371,38144,30211
b04,11,65323,38144,18435
304,11,61227,38144,14083
a04,7,59947,38144,2819
a04,10,59691,38144,6147
a04,10,46891,38144,6147
904,11,45867,38399,62723
604,11,46123,38399,54019
004,12,58923,38655,46083
204,14,57643,38655,44547
104,9,58923,38655,47619
f04,11,59435,38655,47363
504,10,55339,38655,44035
704,10,59947,38655,48899
004,11,57643,38655,55555
b04,9,59691,38655,54787
704,12,56875,38655,49923
b04,9,59179,38655,45059
304,14,63275,38655,51971
504,14,55083,38655,60675
005,11,60715,38400,1283
005,13,4395,38655,51715
105,5,2091,38655,39939
005,0,35883,38655,1795
b05,8,48427,38654,37890
906,0,51755,38654,55043
007,14,25131,38655,2050
e07,5,1067,38653,37890
707,12,59691,38653,3
c05,11,25387,38910,32773
305,9,64043,38911,54790
104,4,5675,38911,49926
d05,13,51755,38910,34052
f05,4,10795,38911,3843
905,15,37163,38911,29441
b06,1,47403,38910,47106
306,13,32555,38910,1537
107,15,65323,38909,40960
006,13,2859,38908,44800
a06,13,28203,38909,31744
b06,9,48939,38910,38656
805,0,24363,38909,38403
904,1,33067,38910,24836
e04,1,11819,38911,36866
704,6,34603,38911,13570
d04,14,24363,38910,36610
306,0,64043,38910,2051
606,8,3627,38908,65282
806,10,50731,38907,24321
104,5,45611,39162,45572
a05,12,38443,39165,20996
d06,12,17451,39166,59139
007,1,45355,39167,11523
506,7,41259,38912,11523
e06,11,58411,39167,65027
b05,9,7211,38912,15875
c06,1,38443,39167,18690
206,10,54827,39164,5377
005,5,28459,39164,13571
205,7,56619,39165,30723
806,9,38443,39165,59650
c06,5,7979,39165,56578
106,1,54059,39165,26115
b04,15,43819,39166,61699
404,9,44843,38913,8962
206,11,36139,38913,1026
307,3,29739,39166,40706
807,7,59435,39164,64002
107,10,45355,39164,36611
107,10,22571,39165,51716
308,6,55083,39423,40965
504,2,32811,39422,2566
504,5,59179,39421,36614
c05,5,4395,39423,34822
a06,0,22059,39169,14086
a06,2,33067,39169,52228
806,12,47403,39169,6657
a07,12,29227,39423,36351
b08,11,41515,39420,62976
608,0,19499,39421,2819
908,15,2859,39421,18434
907,10,23083,39421,16388
307,13,49195,39422,43013
c06,6,2347,39422,1797
d06,2,24619,39422,38918
607,12,16427,39422,64261
508,13,58923,39423,31493
509,4,40747,39168,2307
b08,6,2603,39420,33025
607,11,55851,39420,38661
007,4,9771,39421,1285
008,6,39467,39677,56069
c08,4,19243,39678,33029
309,14,52267,39678,59140
30a,15,14635,39678,16386
609,14,13611,39676,43010
e05,0,8491,39675,42244
006,1,64043,39676,16132
306,1,2603,39676,45572
c05,10,3883,39677,28676
b05,13,58155,39678,43013
905,7,55083,39679,39686
305,9,62251,39679,4359
704,14,7979,39676,17159
702,5,28971,39424,24580
302,8,59435,39425,2811
104,2,34859,39679,21755
705,9,29739,39676,45308
b03,5,20779,39674,5636
804,7,60971,39672,59652
605,3,39979,39673,40964
f05,1,26667,39934,25602
b06,3,59435,39934,6658
506,5,3115,39933,30210
f06,12,12075,39933,34561
c04,6,7467,39931,33792
204,12,51755,39931,13058
a05,4,24875,39931,2050
e06,10,53291,39930,38913
607,4,45611,39930,64000
607,6,31787,39932,57088
205,5,21803,39930,56575
d04,12,61739,39929,32769
f03,1,22315,39928,10498
802,11,55595,39928,43009
b04,4,34859,39935,50946
805,7,41515,39932,54526
006,11,35627,39932,46080
a06,0,23083,39933,12544
106,3,33579,39933,21247
805,12,13611,39932,38654
505,11,58411,39932,5629
e06,5,58411,40187,39420
905,12,15915,40188,6396
b02,15,51499,40186,13312
603,5,53547,40185,54786
504,5,29483,40188,8707
f06,10,50475,40187,32512
406,8,22571,40188,18176
806,12,63531,40188,50944
d07,14,28715,40189,14336
f08,4,12843,40189,18688
f09,13,34091,40188,23039
708,10,12587,40188,17407
404,4,49195,40186,57599
c00,10,37163,40187,65285
b05,8,37163,40188,49154
a03,3,49451,40186,51714
d06,10,8235,40188,29442
906,11,36907,40188,19201
806,15,5419,40188,57856
106,15,60203,40187,64256
506,7,28971,40443,32258
305,10,44331,40444,1027
006,11,57131,40445,54787
106,9,28715,40444,25347
dfc,9,prev,prev,55851
dfd,9,36867,43782,15659
dfb,9,25600,1542,61227
dfd,9,11773,58375,2603
dfe,9,38911,45319,40491
dfe,9,45568,49927,3883
dfc,9,19713,47366,62507
dfc,9,40193,41990,48939
dfb,9,26113,39942,59435
dfa,9,54527,8966,32299
dfa,9,63486,19205,30763
df8,9,25598,55045,20267
df7,9,43006,56069,27435
dfc,9,7681,34562,43563
dfa,9,32259,45317,1835
dfc,9,42498,4357,55595
efe,9,13569,29958,57387
efe,9,19458,43782,9515
efe,9,59394,12549,56619
efc,9,12800,39941,29483
efc,9,51968,46341,29739
efb,9,17664,37381,52523
efc,9,43777,40708,63019
efd,9,52738,55813,37675
efd,9,46594,15110,35627
efb,9,50688,28167,16683
efb,9,44542,4614,41515
efd,9,19201,6917,10283
efd,9,21503,18437,57643
efc,9,20223,32262,42283
efa,9,8960,59654,27947
efd,9,51460,38149,42283
eff,9,18694,44037,52779
efd,9,32771,24584,9515
efb,9,41984,4105,45099
efc,9,41216,9735,3115
ffd,9,65280,61192,15403
ffd,9,4099,54276,52779
ffd,9,48898,55814,28459
ffb,9,769,18439,5931
ffb,9,27905,52742,11051
ffc,9,57602,19974,41515
ffe,9,770,38406,3883
ffc,9,4098,26629,18987
ffb,9,33280,17414,53547
ffb,9,7169,16134,18219
ffd,9,47106,2565,49195
ffc,9,32770,7430,38443
ffc,9,22018,24326,7211
ffc,9,44290,33286,22827
ffc,9,51201,46855,5931
ffc,9,49408,16390,60971
ffc,9,13311,1799,43307
ffc,9,49918,55304,1579
ff9,9,21760,36615,39211
ffe,9,45059,21252,10795
ffe,9,10244,53253,36907
0fd,10,34050,60167,24363
0fd,10,20224,46344,24875
0fe,10,32000,15625,8747
0fe,10,20992,27914,13611
0fc,10,2561,2570,9259
0fb,10,35329,54024,25899
0f8,10,40192,52999,58155
0f8,10,50690,45575,28971
0fa,10,38917,5,40747
0fd,10,63234,47366,20779
0fc,10,33538,56581,33067
0fc,10,20737,58372,41515
0fc,10,30723,3587,46123
0fc,10,52227,11780,16427
0fc,10,57858,51717,35371
0fd,10,39937,12806,12587
0fc,10,16383,45574,16939
0fb,10,47103,50693,44331
0fa,10,14848,50692,42283
0fd,10,25603,48897,64043
0fc,10,59652,59138,2859
1fd,10,26624,49668,33579
1fc,10,4097,3845,50731
1fc,10,34816,41990,60459
1fc,10,50432,27911,62251
1fb,10,59904,45832,7211
1fa,10,61441,27911,45611
1f8,10,26113,21255,32043
1fa,10,61183,34055,24619
1fc,10,19969,52228,12075
1fc,10,61186,3590,13099
1fd,10,63234,54276,39211
1fe,10,55299,6148,56619
1fd,10,14338,17924,60459
1fc,10,5122,17413,19243
1fb,10,24065,20997,11563
1fb,10,8192,26884,38187
1fd,10,5890,44546,17451
1ff,10,55043,26882,10283
1fd,10,8445,2819,40747
1f9,10,23547,54021,44843
2fd,10,13566,48898,13611
2fc,10,12290,44037,16427
2fb,10,54784,15876,14123
2fc,10,38144,32516,1835
2fc,10,13569,42499,46891
2fc,10,1538,26116,4651
2fc,10,9987,1028,44075
2fb,10,12291,9221,23851
2fc,10,48899,20997,21035
2fc,10,5125,18179,57899
2fc,10,54022,47107,58667
2fd,10,23814,53507,24363
2fa,10,26882,23301,34603
2f9,10,38656,29958,17707
2f9,10,19200,46086,53035
2fd,10,34818,63238,9771
2ff,10,49158,30213,13867
2fc,10,15623,17157,54571
